"","x"
"Accuracy",0.914804469273743
"Kappa",0.886405959031657
"AccuracyLower",0.89190653427749
"AccuracyUpper",0.934207184181633
"AccuracyNull",0.25
"AccuracyPValue",2.21128520106171e-313
"McnemarPValue",NA
