"","model","Method","Count.Train","Count.Test","NoOfCoef","preProc","results.mtry","results.Accuracy","results.Kappa","test.Accuracy","test.Kappa","test.AccuracyLower","test.AccuracyUpper","test.AccuracyNull","test.AccuracyPValue","test.McnemarPValue","testCM.Class.1.Sensitivity","testCM.Class.2.Sensitivity","testCM.Class.3.Sensitivity","testCM.Class.4.Sensitivity","testCM.Class.1.Specificity","testCM.Class.2.Specificity","testCM.Class.3.Specificity","testCM.Class.4.Specificity","testCM.Class.1.Pos.Pred.Value","testCM.Class.2.Pos.Pred.Value","testCM.Class.3.Pos.Pred.Value","testCM.Class.4.Pos.Pred.Value","testCM.Class.1.Neg.Pred.Value","testCM.Class.2.Neg.Pred.Value","testCM.Class.3.Neg.Pred.Value","testCM.Class.4.Neg.Pred.Value","testCM.Class.1.Precision","testCM.Class.2.Precision","testCM.Class.3.Precision","testCM.Class.4.Precision","testCM.Class.1.Recall","testCM.Class.2.Recall","testCM.Class.3.Recall","testCM.Class.4.Recall","testCM.Class.1.F1","testCM.Class.2.F1","testCM.Class.3.F1","testCM.Class.4.F1","testCM.Class.1.Prevalence","testCM.Class.2.Prevalence","testCM.Class.3.Prevalence","testCM.Class.4.Prevalence","testCM.Class.1.Detection.Rate","testCM.Class.2.Detection.Rate","testCM.Class.3.Detection.Rate","testCM.Class.4.Detection.Rate","testCM.Class.1.Detection.Prevalence","testCM.Class.2.Detection.Prevalence","testCM.Class.3.Detection.Prevalence","testCM.Class.4.Detection.Prevalence","testCM.Class.1.Balanced.Accuracy","testCM.Class.2.Balanced.Accuracy","testCM.Class.3.Balanced.Accuracy","testCM.Class.4.Balanced.Accuracy"
"1","Phase ~ VH1 + VH3","rf",1676,716,2,"noProc",1,0.821599045346062,0.762132060461416,0.826815642458101,0.769087523277467,0.797069162091584,0.853838418823019,0.25,1.0804710068277e-230,0.0346466709902414,0.860335195530726,0.754189944134078,0.804469273743017,0.888268156424581,0.910614525139665,0.966480446927374,0.940409683426443,0.951582867783985,0.762376237623762,0.882352941176471,0.818181818181818,0.85945945945946,0.95136186770428,0.921847246891652,0.935185185185185,0.962335216572505,0.762376237623762,0.882352941176471,0.818181818181818,0.859459459459459,0.860335195530726,0.754189944134078,0.804469273743017,0.888268156424581,0.808398950131234,0.813253012048193,0.811267605633803,0.873626373626374,0.25,0.25,0.25,0.25,0.215083798882682,0.18854748603352,0.201117318435754,0.222067039106145,0.282122905027933,0.213687150837989,0.245810055865922,0.258379888268156,0.885474860335196,0.860335195530726,0.87243947858473,0.919925512104283
"2","Phase ~ VH1 + VH3","rf",1676,716,2,"noProc",2,0.812649164677804,0.750198886237072,0.826815642458101,0.769087523277467,0.797069162091584,0.853838418823019,0.25,1.0804710068277e-230,0.0346466709902414,0.860335195530726,0.754189944134078,0.804469273743017,0.888268156424581,0.910614525139665,0.966480446927374,0.940409683426443,0.951582867783985,0.762376237623762,0.882352941176471,0.818181818181818,0.85945945945946,0.95136186770428,0.921847246891652,0.935185185185185,0.962335216572505,0.762376237623762,0.882352941176471,0.818181818181818,0.859459459459459,0.860335195530726,0.754189944134078,0.804469273743017,0.888268156424581,0.808398950131234,0.813253012048193,0.811267605633803,0.873626373626374,0.25,0.25,0.25,0.25,0.215083798882682,0.18854748603352,0.201117318435754,0.222067039106145,0.282122905027933,0.213687150837989,0.245810055865922,0.258379888268156,0.885474860335196,0.860335195530726,0.87243947858473,0.919925512104283
"3","Phase ~ VH1 + VH3","rf",1676,716,2,"noProc",3,0.814439140811456,0.752585521081941,0.826815642458101,0.769087523277467,0.797069162091584,0.853838418823019,0.25,1.0804710068277e-230,0.0346466709902414,0.860335195530726,0.754189944134078,0.804469273743017,0.888268156424581,0.910614525139665,0.966480446927374,0.940409683426443,0.951582867783985,0.762376237623762,0.882352941176471,0.818181818181818,0.85945945945946,0.95136186770428,0.921847246891652,0.935185185185185,0.962335216572505,0.762376237623762,0.882352941176471,0.818181818181818,0.859459459459459,0.860335195530726,0.754189944134078,0.804469273743017,0.888268156424581,0.808398950131234,0.813253012048193,0.811267605633803,0.873626373626374,0.25,0.25,0.25,0.25,0.215083798882682,0.18854748603352,0.201117318435754,0.222067039106145,0.282122905027933,0.213687150837989,0.245810055865922,0.258379888268156,0.885474860335196,0.860335195530726,0.87243947858473,0.919925512104283
"4","Phase ~ VH1 + VH3","rf",1676,716,2,"noProc",4,0.810859188544153,0.747812251392204,0.826815642458101,0.769087523277467,0.797069162091584,0.853838418823019,0.25,1.0804710068277e-230,0.0346466709902414,0.860335195530726,0.754189944134078,0.804469273743017,0.888268156424581,0.910614525139665,0.966480446927374,0.940409683426443,0.951582867783985,0.762376237623762,0.882352941176471,0.818181818181818,0.85945945945946,0.95136186770428,0.921847246891652,0.935185185185185,0.962335216572505,0.762376237623762,0.882352941176471,0.818181818181818,0.859459459459459,0.860335195530726,0.754189944134078,0.804469273743017,0.888268156424581,0.808398950131234,0.813253012048193,0.811267605633803,0.873626373626374,0.25,0.25,0.25,0.25,0.215083798882682,0.18854748603352,0.201117318435754,0.222067039106145,0.282122905027933,0.213687150837989,0.245810055865922,0.258379888268156,0.885474860335196,0.860335195530726,0.87243947858473,0.919925512104283
"5","Phase ~ VH1 + VH3","rf",1676,716,2,"noProc",5,0.81145584725537,0.748607796340493,0.826815642458101,0.769087523277467,0.797069162091584,0.853838418823019,0.25,1.0804710068277e-230,0.0346466709902414,0.860335195530726,0.754189944134078,0.804469273743017,0.888268156424581,0.910614525139665,0.966480446927374,0.940409683426443,0.951582867783985,0.762376237623762,0.882352941176471,0.818181818181818,0.85945945945946,0.95136186770428,0.921847246891652,0.935185185185185,0.962335216572505,0.762376237623762,0.882352941176471,0.818181818181818,0.859459459459459,0.860335195530726,0.754189944134078,0.804469273743017,0.888268156424581,0.808398950131234,0.813253012048193,0.811267605633803,0.873626373626374,0.25,0.25,0.25,0.25,0.215083798882682,0.18854748603352,0.201117318435754,0.222067039106145,0.282122905027933,0.213687150837989,0.245810055865922,0.258379888268156,0.885474860335196,0.860335195530726,0.87243947858473,0.919925512104283
"6","Phase ~ VH1 + VH3","rf",1676,716,2,"noProc",6,0.810859188544153,0.747812251392204,0.826815642458101,0.769087523277467,0.797069162091584,0.853838418823019,0.25,1.0804710068277e-230,0.0346466709902414,0.860335195530726,0.754189944134078,0.804469273743017,0.888268156424581,0.910614525139665,0.966480446927374,0.940409683426443,0.951582867783985,0.762376237623762,0.882352941176471,0.818181818181818,0.85945945945946,0.95136186770428,0.921847246891652,0.935185185185185,0.962335216572505,0.762376237623762,0.882352941176471,0.818181818181818,0.859459459459459,0.860335195530726,0.754189944134078,0.804469273743017,0.888268156424581,0.808398950131234,0.813253012048193,0.811267605633803,0.873626373626374,0.25,0.25,0.25,0.25,0.215083798882682,0.18854748603352,0.201117318435754,0.222067039106145,0.282122905027933,0.213687150837989,0.245810055865922,0.258379888268156,0.885474860335196,0.860335195530726,0.87243947858473,0.919925512104283
"7","Phase ~ VH1 + VH3","rf",1676,716,2,"noProc",7,0.809069212410501,0.745425616547335,0.826815642458101,0.769087523277467,0.797069162091584,0.853838418823019,0.25,1.0804710068277e-230,0.0346466709902414,0.860335195530726,0.754189944134078,0.804469273743017,0.888268156424581,0.910614525139665,0.966480446927374,0.940409683426443,0.951582867783985,0.762376237623762,0.882352941176471,0.818181818181818,0.85945945945946,0.95136186770428,0.921847246891652,0.935185185185185,0.962335216572505,0.762376237623762,0.882352941176471,0.818181818181818,0.859459459459459,0.860335195530726,0.754189944134078,0.804469273743017,0.888268156424581,0.808398950131234,0.813253012048193,0.811267605633803,0.873626373626374,0.25,0.25,0.25,0.25,0.215083798882682,0.18854748603352,0.201117318435754,0.222067039106145,0.282122905027933,0.213687150837989,0.245810055865922,0.258379888268156,0.885474860335196,0.860335195530726,0.87243947858473,0.919925512104283
"8","Phase ~ VH1 + VH3","rf",1676,716,2,"noProc",8,0.812052505966587,0.749403341288783,0.826815642458101,0.769087523277467,0.797069162091584,0.853838418823019,0.25,1.0804710068277e-230,0.0346466709902414,0.860335195530726,0.754189944134078,0.804469273743017,0.888268156424581,0.910614525139665,0.966480446927374,0.940409683426443,0.951582867783985,0.762376237623762,0.882352941176471,0.818181818181818,0.85945945945946,0.95136186770428,0.921847246891652,0.935185185185185,0.962335216572505,0.762376237623762,0.882352941176471,0.818181818181818,0.859459459459459,0.860335195530726,0.754189944134078,0.804469273743017,0.888268156424581,0.808398950131234,0.813253012048193,0.811267605633803,0.873626373626374,0.25,0.25,0.25,0.25,0.215083798882682,0.18854748603352,0.201117318435754,0.222067039106145,0.282122905027933,0.213687150837989,0.245810055865922,0.258379888268156,0.885474860335196,0.860335195530726,0.87243947858473,0.919925512104283
"9","Phase ~ VH1 + VH3","rf",1676,716,2,"noProc",9,0.810262529832936,0.747016706443914,0.826815642458101,0.769087523277467,0.797069162091584,0.853838418823019,0.25,1.0804710068277e-230,0.0346466709902414,0.860335195530726,0.754189944134078,0.804469273743017,0.888268156424581,0.910614525139665,0.966480446927374,0.940409683426443,0.951582867783985,0.762376237623762,0.882352941176471,0.818181818181818,0.85945945945946,0.95136186770428,0.921847246891652,0.935185185185185,0.962335216572505,0.762376237623762,0.882352941176471,0.818181818181818,0.859459459459459,0.860335195530726,0.754189944134078,0.804469273743017,0.888268156424581,0.808398950131234,0.813253012048193,0.811267605633803,0.873626373626374,0.25,0.25,0.25,0.25,0.215083798882682,0.18854748603352,0.201117318435754,0.222067039106145,0.282122905027933,0.213687150837989,0.245810055865922,0.258379888268156,0.885474860335196,0.860335195530726,0.87243947858473,0.919925512104283
"10","Phase ~ VH1 + VH3","rf",1676,716,2,"noProc",10,0.813842482100239,0.751789976133652,0.826815642458101,0.769087523277467,0.797069162091584,0.853838418823019,0.25,1.0804710068277e-230,0.0346466709902414,0.860335195530726,0.754189944134078,0.804469273743017,0.888268156424581,0.910614525139665,0.966480446927374,0.940409683426443,0.951582867783985,0.762376237623762,0.882352941176471,0.818181818181818,0.85945945945946,0.95136186770428,0.921847246891652,0.935185185185185,0.962335216572505,0.762376237623762,0.882352941176471,0.818181818181818,0.859459459459459,0.860335195530726,0.754189944134078,0.804469273743017,0.888268156424581,0.808398950131234,0.813253012048193,0.811267605633803,0.873626373626374,0.25,0.25,0.25,0.25,0.215083798882682,0.18854748603352,0.201117318435754,0.222067039106145,0.282122905027933,0.213687150837989,0.245810055865922,0.258379888268156,0.885474860335196,0.860335195530726,0.87243947858473,0.919925512104283
