"","x"
"Accuracy",0.435754189944134
"Kappa",0.247672253258845
"AccuracyLower",0.399065124193098
"AccuracyUpper",0.472974695933822
"AccuracyNull",0.25
"AccuracyPValue",2.32453810893162e-27
"McnemarPValue",0.939360995704655
