"","x"
"Accuracy",0.773743016759777
"Kappa",0.698324022346369
"AccuracyLower",0.74130292762599
"AccuracyUpper",0.803908554774154
"AccuracyNull",0.25
"AccuracyPValue",1.22068223076926e-189
"McnemarPValue",0.0645377795855048
