"","code","area_ha"
"1","1",24560
"2","2",11146
"3","3",4295
"4","4",36161
"5","27",11
"6","59",284
"7","91",3
"8","123",1936
"9","155",3
"10","187",46
"11","219",2
"12","249",31242
"13","251",130339
