"","subdistrict","code","area_ha"
"1",3212010,2,4276.25
"2",3212011,1,182.0625
"3",3212011,2,7479.9375
"4",3212020,1,607.75
"5",3212020,2,9137.3125
"6",3212030,2,6013.4375
"7",3212040,1,9.0625
"8",3212040,2,3960.4375
"9",3212041,1,45.8125
"10",3212041,2,6855.375
"11",3212050,1,1.875
"12",3212050,2,4552.75
"13",3212060,2,3502.25
"14",3212061,2,3577
"15",3212070,2,2912.1875
"16",3212080,2,2412.1875
"17",3212081,2,2160.5
"18",3212090,1,101.0625
"19",3212090,2,4408.125
"20",3212100,1,31.75
"21",3212100,2,1970
"22",3212101,2,2231.5
"23",3212110,1,55.5
"24",3212110,2,3492.875
"25",3212120,2,4425.5625
"26",3212130,2,2512
"27",3212140,2,1040.4375
"28",3212150,2,1642.0625
"29",3212160,2,1315.3125
"30",3212161,2,671
"31",3212162,2,568.9375
"32",3212170,1,7.3125
"33",3212170,2,2382.375
"34",3212171,2,1899.75
"35",3212180,1,16.5625
"36",3212180,2,4877.5
"37",3212190,1,16.5
"38",3212190,2,5740
"39",3212200,2,3711.625
"40",3212210,2,6253.9375
"41",3212220,1,28.8125
"42",3212220,2,3224.75
"43",3212221,1,1
"44",3212221,2,2421.5
"45",3213010,1,5.625
"46",3213010,2,791.0625
"47",3213011,2,1354.5
"48",3213020,2,495.75
"49",3213021,2,823.3125
"50",3213030,2,1149.5625
"51",3213031,2,615.0625
"52",3213040,1,2.25
"53",3213040,2,1101.875
"54",3213050,2,1988.0625
"55",3213060,2,1801.0625
"56",3213070,2,1180.625
"57",3213080,2,2328.375
"58",3213081,2,510.0625
"59",3213090,1,20.9375
"60",3213090,2,1689.9375
"61",3213100,1,6.8125
"62",3213100,2,5170.375
"63",3213110,1,20.125
"64",3213110,2,6826.8125
"65",3213120,2,1308.75
"66",3213130,1,40.1875
"67",3213130,2,2537.75
"68",3213140,1,86.8125
"69",3213140,2,2442.1875
"70",3213141,1,362.4375
"71",3213141,2,2588.6875
"72",3213150,1,75
"73",3213150,2,5591.75
"74",3213160,1,227.1875
"75",3213160,2,5128.0625
"76",3213170,1,155.3125
"77",3213170,2,3720.625
"78",3213171,1,156.5
"79",3213171,2,5070.9375
"80",3213180,1,28.8125
"81",3213180,2,8508.625
"82",3213190,2,2069.25
"83",3213191,1,87
"84",3213191,2,3138.6875
"85",3213200,1,39.375
"86",3213200,2,2287.8125
"87",3213201,1,36.9375
"88",3213201,2,4387.4375
"89",3213210,1,135.125
"90",3213210,2,2476.8125
"91",3213220,1,169.75
"92",3213220,2,4903.5625
"93",3215010,1,317.25
"94",3215010,2,2494.875
"95",3215011,1,132.6875
"96",3215011,2,1666.375
"97",3215020,1,23.125
"98",3215020,2,1071.1875
"99",3215031,1,0.9375
"100",3215031,2,970.25
"101",3215032,1,83.5625
"102",3215032,2,2458.1875
"103",3215040,1,3.375
"104",3215040,2,2389.1875
"105",3215050,2,315.8125
"106",3215051,2,1709.9375
"107",3215060,1,36.1875
"108",3215060,2,3377.875
"109",3215070,1,26.0625
"110",3215070,2,3834.5625
"111",3215071,1,5.9375
"112",3215071,2,4245.5
"113",3215072,1,2
"114",3215072,2,1369.125
"115",3215081,1,40.1875
"116",3215081,2,4883.875
"117",3215082,1,9
"118",3215082,2,5308.25
"119",3215090,2,3944
"120",3215100,2,4050.25
"121",3215111,1,2
"122",3215111,2,2356.4375
"123",3215112,2,1310.1875
"124",3215113,2,2192.4375
"125",3215120,1,5.3125
"126",3215120,2,3423.4375
"127",3215130,1,396.25
"128",3215130,2,6672.9375
"129",3215140,2,4367.8125
"130",3215150,1,1
"131",3215150,2,2414.5625
"132",3215151,1,92.0625
"133",3215151,2,3246.6875
"134",3215160,1,369
"135",3215160,2,4891.875
"136",3215161,1,38.125
"137",3215161,2,5106.9375
"138",3215170,1,620.25
"139",3215170,2,4078.6875
"140",3215180,1,689.0625
"141",3215180,2,4288.25
"142",3215190,1,194.0625
"143",3215190,2,4592
"144",3215200,1,141.1875
"145",3215200,2,2813.875
