"","subdistrict","code","area_ha"
"1",3212010,1,1076.375
"2",3212010,2,3326.8125
"3",3212011,1,996.1875
"4",3212011,2,7067.875
"5",3212020,1,2580.125
"6",3212020,2,7477.5625
"7",3212030,1,325.8125
"8",3212030,2,5915.0625
"9",3212040,1,383.5
"10",3212040,2,3735.0625
"11",3212041,1,638.125
"12",3212041,2,6651.875
"13",3212050,1,362.5625
"14",3212050,2,4344.9375
"15",3212060,1,277.3125
"16",3212060,2,3322.75
"17",3212061,1,1028.8125
"18",3212061,2,2664
"19",3212070,1,307
"20",3212070,2,2709.375
"21",3212080,1,47.625
"22",3212080,2,2439.5625
"23",3212081,1,271.125
"24",3212081,2,1973.9375
"25",3212090,1,1272
"26",3212090,2,3356.1875
"27",3212100,1,109
"28",3212100,2,1954.875
"29",3212101,1,39.75
"30",3212101,2,2262.25
"31",3212110,1,1
"32",3212110,2,3693.5
"33",3212120,1,31.875
"34",3212120,2,4576
"35",3212130,1,21
"36",3212130,2,2590.5625
"37",3212140,2,1083.3125
"38",3212150,1,13.5
"39",3212150,2,1698.6875
"40",3212160,1,3.8125
"41",3212160,2,1378.5
"42",3212161,1,69.5625
"43",3212161,2,627.125
"44",3212162,2,598.5625
"45",3212170,1,52.75
"46",3212170,2,2423.1875
"47",3212171,1,130.1875
"48",3212171,2,1825.0625
"49",3212180,1,350.3125
"50",3212180,2,4716.625
"51",3212190,1,471.0625
"52",3212190,2,5469.4375
"53",3212200,1,492.1875
"54",3212200,2,3341.125
"55",3212210,1,516.125
"56",3212210,2,5906.625
"57",3212220,1,211.8125
"58",3212220,2,3139.125
"59",3212221,1,86.9375
"60",3212221,2,2435.1875
"61",3213010,1,5.0625
"62",3213010,2,936.875
"63",3213011,1,135.625
"64",3213011,2,1461.8125
"65",3213020,1,0.125
"66",3213020,2,585.4375
"67",3213021,2,949.6875
"68",3213030,1,154.9375
"69",3213030,2,1173.625
"70",3213031,1,31.0625
"71",3213031,2,663.75
"72",3213040,1,163.25
"73",3213040,2,1116.5
"74",3213050,1,53.1875
"75",3213050,2,2262.9375
"76",3213060,1,187.625
"77",3213060,2,1799.4375
"78",3213070,1,44.6875
"79",3213070,2,1266.3125
"80",3213080,1,114.75
"81",3213080,2,2435.5
"82",3213081,1,44.5
"83",3213081,2,552
"84",3213090,1,184.9375
"85",3213090,2,1747.0625
"86",3213100,1,820.8125
"87",3213100,2,4626.75
"88",3213110,1,821.4375
"89",3213110,2,6241.3125
"90",3213120,1,161.1875
"91",3213120,2,1256.4375
"92",3213130,1,399.4375
"93",3213130,2,2320.125
"94",3213140,1,783.6875
"95",3213140,2,1907.875
"96",3213141,1,684.5625
"97",3213141,2,2465.875
"98",3213150,1,468.5625
"99",3213150,2,5497.125
"100",3213160,1,221.5625
"101",3213160,2,5267.5
"102",3213170,1,594.1875
"103",3213170,2,3423.0625
"104",3213171,1,677.0625
"105",3213171,2,4657.625
"106",3213180,1,493.0625
"107",3213180,2,8325.875
"108",3213190,1,148.125
"109",3213190,2,1980.625
"110",3213191,1,233.375
"111",3213191,2,3067.0625
"112",3213200,1,240.0625
"113",3213200,2,2159.6875
"114",3213201,1,305.1875
"115",3213201,2,4220.3125
"116",3213210,1,382.5625
"117",3213210,2,2309.5625
"118",3213220,1,240
"119",3213220,2,4994.25
"120",3215010,1,1210.5
"121",3215010,2,1818.125
"122",3215011,1,513.1875
"123",3215011,2,1457.625
"124",3215020,1,113.125
"125",3215020,2,1098.5625
"126",3215031,1,12
"127",3215031,2,1015.625
"128",3215032,1,501.5
"129",3215032,2,2126.3125
"130",3215040,1,118.375
"131",3215040,2,2391.4375
"132",3215050,1,1.375
"133",3215050,2,339.375
"134",3215051,1,6.125
"135",3215051,2,1758.3125
"136",3215060,2,3509
"137",3215070,1,7.6875
"138",3215070,2,3957
"139",3215071,1,44.8125
"140",3215071,2,4286.3125
"141",3215072,2,1416.5625
"142",3215081,1,50.9375
"143",3215081,2,4979.0625
"144",3215082,1,49.5625
"145",3215082,2,5374.625
"146",3215090,1,25.75
"147",3215090,2,4007.4375
"148",3215100,1,30.9375
"149",3215100,2,4110.375
"150",3215111,1,2
"151",3215111,2,2414.4375
"152",3215112,1,10.75
"153",3215112,2,1346.9375
"154",3215113,1,28.4375
"155",3215113,2,2217.625
"156",3215120,1,575.4375
"157",3215120,2,2938.375
"158",3215130,1,102.8125
"159",3215130,2,7108.0625
"160",3215140,1,81.8125
"161",3215140,2,4360.6875
"162",3215150,1,305.6875
"163",3215150,2,2165.125
"164",3215151,1,274.625
"165",3215151,2,3118
"166",3215160,1,566.6875
"167",3215160,2,4774.125
"168",3215161,1,126.1875
"169",3215161,2,5119.625
"170",3215170,1,124.3125
"171",3215170,2,4647.0625
"172",3215180,1,49.875
"173",3215180,2,5012.4375
"174",3215190,1,234.4375
"175",3215190,2,4645.0625
"176",3215200,1,1
"177",3215200,2,3010.625
