"","subdistrict","code","area_ha"
"1",3212010,1,408.9375
"2",3212010,2,3867.3125
"3",3212011,1,4716.25
"4",3212011,2,2945.75
"5",3212020,1,3690.75
"6",3212020,2,6054.3125
"7",3212030,1,290.125
"8",3212030,2,5723.3125
"9",3212040,1,1362.6875
"10",3212040,2,2606.8125
"11",3212041,1,1892.8125
"12",3212041,2,5008.375
"13",3212050,1,1592.625
"14",3212050,2,2962
"15",3212060,1,1505.25
"16",3212060,2,1997
"17",3212061,1,357.8125
"18",3212061,2,3219.1875
"19",3212070,1,1352.1875
"20",3212070,2,1560
"21",3212080,1,13.4375
"22",3212080,2,2398.75
"23",3212081,2,2160.5
"24",3212090,1,71.5
"25",3212090,2,4437.6875
"26",3212100,1,226.1875
"27",3212100,2,1775.5625
"28",3212101,1,53.9375
"29",3212101,2,2177.5625
"30",3212110,1,452.5625
"31",3212110,2,3095.8125
"32",3212120,1,60.4375
"33",3212120,2,4365.125
"34",3212130,1,77.3125
"35",3212130,2,2434.6875
"36",3212140,2,1040.4375
"37",3212150,1,5.1875
"38",3212150,2,1636.875
"39",3212160,1,40.125
"40",3212160,2,1275.1875
"41",3212161,1,84.375
"42",3212161,2,586.625
"43",3212162,1,47.625
"44",3212162,2,521.3125
"45",3212170,1,708.5
"46",3212170,2,1681.1875
"47",3212171,1,685.8125
"48",3212171,2,1213.9375
"49",3212180,1,1641.6875
"50",3212180,2,3252.375
"51",3212190,1,1174.25
"52",3212190,2,4582.25
"53",3212200,1,362.9375
"54",3212200,2,3348.6875
"55",3212210,1,2098.9375
"56",3212210,2,4155
"57",3212220,1,1866.75
"58",3212220,2,1386.8125
"59",3212221,1,764.375
"60",3212221,2,1658.125
"61",3213010,1,3
"62",3213010,2,793.6875
"63",3213011,1,31.75
"64",3213011,2,1322.75
"65",3213020,1,15.0625
"66",3213020,2,480.6875
"67",3213021,1,1.375
"68",3213021,2,821.9375
"69",3213030,1,22.8125
"70",3213030,2,1126.75
"71",3213031,1,47.625
"72",3213031,2,567.4375
"73",3213040,1,13.375
"74",3213040,2,1090.75
"75",3213050,1,295.0625
"76",3213050,2,1693
"77",3213060,1,209.8125
"78",3213060,2,1591.25
"79",3213070,1,10.1875
"80",3213070,2,1170.4375
"81",3213080,1,261.375
"82",3213080,2,2067
"83",3213081,1,91.8125
"84",3213081,2,418.25
"85",3213090,1,592.375
"86",3213090,2,1118.5
"87",3213100,1,756.0625
"88",3213100,2,4421.125
"89",3213110,1,686.8125
"90",3213110,2,6160.125
"91",3213120,1,550.3125
"92",3213120,2,758.4375
"93",3213130,1,748.6875
"94",3213130,2,1829.25
"95",3213140,1,218.5
"96",3213140,2,2310.5
"97",3213141,1,430.8125
"98",3213141,2,2520.3125
"99",3213150,1,967
"100",3213150,2,4699.75
"101",3213160,1,3078.9375
"102",3213160,2,2276.3125
"103",3213170,1,1306.25
"104",3213170,2,2569.6875
"105",3213171,1,4588.8125
"106",3213171,2,638.625
"107",3213180,1,1636.4375
"108",3213180,2,6901
"109",3213190,1,1417.25
"110",3213190,2,652
"111",3213191,1,1358.3125
"112",3213191,2,1867.375
"113",3213200,1,1181.9375
"114",3213200,2,1145.25
"115",3213201,1,3058.0625
"116",3213201,2,1366.3125
"117",3213210,1,1048.1875
"118",3213210,2,1563.75
"119",3213220,1,967.0625
"120",3213220,2,4106.25
"121",3215010,1,141.875
"122",3215010,2,2670.25
"123",3215011,1,44.375
"124",3215011,2,1754.6875
"125",3215020,1,45.4375
"126",3215020,2,1048.875
"127",3215031,1,42.75
"128",3215031,2,928.4375
"129",3215032,1,93.5
"130",3215032,2,2448.25
"131",3215040,1,177.3125
"132",3215040,2,2215.25
"133",3215050,1,15.3125
"134",3215050,2,300.5
"135",3215051,1,110.3125
"136",3215051,2,1599.625
"137",3215060,1,861.8125
"138",3215060,2,2552.25
"139",3215070,1,1462.75
"140",3215070,2,2397.875
"141",3215071,1,1213.9375
"142",3215071,2,3037.5
"143",3215072,1,186.0625
"144",3215072,2,1185.0625
"145",3215081,1,1062.875
"146",3215081,2,3861.1875
"147",3215082,1,741.0625
"148",3215082,2,4576.1875
"149",3215090,1,296.375
"150",3215090,2,3647.625
"151",3215100,1,513.375
"152",3215100,2,3536.875
"153",3215111,1,64.875
"154",3215111,2,2293.5625
"155",3215112,1,39.6875
"156",3215112,2,1270.5
"157",3215113,1,7.8125
"158",3215113,2,2184.625
"159",3215120,1,612.9375
"160",3215120,2,2815.8125
"161",3215130,1,912.375
"162",3215130,2,6156.8125
"163",3215140,1,692.6875
"164",3215140,2,3675.125
"165",3215150,1,749.1875
"166",3215150,2,1666.375
"167",3215151,1,255.6875
"168",3215151,2,3083.0625
"169",3215160,1,513.4375
"170",3215160,2,4747.4375
"171",3215161,1,774.625
"172",3215161,2,4370.4375
"173",3215170,1,367.25
"174",3215170,2,4331.6875
"175",3215180,1,482.875
"176",3215180,2,4494.4375
"177",3215190,1,428
"178",3215190,2,4358.0625
"179",3215200,1,395.6875
"180",3215200,2,2559.375
