"","subdistrict","code","area_ha"
"1",3212010,1,2793.5
"2",3212010,2,1482.75
"3",3212011,1,6314
"4",3212011,2,1348
"5",3212020,1,8676.3125
"6",3212020,2,1068.75
"7",3212030,1,3908.1875
"8",3212030,2,2105.25
"9",3212040,1,1156.5
"10",3212040,2,2813
"11",3212041,1,5546.3125
"12",3212041,2,1354.875
"13",3212050,1,61
"14",3212050,2,4493.625
"15",3212060,1,62.0625
"16",3212060,2,3440.1875
"17",3212061,1,1522.125
"18",3212061,2,2054.875
"19",3212070,2,2912.1875
"20",3212080,2,2412.1875
"21",3212081,1,1266.625
"22",3212081,2,893.875
"23",3212090,1,2650.375
"24",3212090,2,1858.8125
"25",3212100,1,111.4375
"26",3212100,2,1890.3125
"27",3212101,1,166.4375
"28",3212101,2,2065.0625
"29",3212110,1,10.625
"30",3212110,2,3537.75
"31",3212120,2,4425.5625
"32",3212130,2,2512
"33",3212140,2,1040.4375
"34",3212150,2,1642.0625
"35",3212160,1,1.875
"36",3212160,2,1313.4375
"37",3212161,2,671
"38",3212162,1,12.25
"39",3212162,2,556.6875
"40",3212170,2,2389.6875
"41",3212171,2,1899.75
"42",3212180,1,1307.0625
"43",3212180,2,3587
"44",3212190,1,613.5
"45",3212190,2,5143
"46",3212200,1,1974.25
"47",3212200,2,1737.375
"48",3212210,1,5348.75
"49",3212210,2,905.1875
"50",3212220,1,806.375
"51",3212220,2,2447.1875
"52",3212221,1,1670.625
"53",3212221,2,751.875
"54",3213010,1,284.8125
"55",3213010,2,511.875
"56",3213011,1,48.125
"57",3213011,2,1306.375
"58",3213020,1,167.8125
"59",3213020,2,327.9375
"60",3213021,1,44.4375
"61",3213021,2,778.875
"62",3213030,1,522.25
"63",3213030,2,627.3125
"64",3213031,1,307.5625
"65",3213031,2,307.5
"66",3213040,1,615.3125
"67",3213040,2,488.8125
"68",3213050,1,1198.625
"69",3213050,2,789.4375
"70",3213060,1,1147.8125
"71",3213060,2,653.25
"72",3213070,1,579.0625
"73",3213070,2,601.5625
"74",3213080,1,1369.6875
"75",3213080,2,958.6875
"76",3213081,1,278.5
"77",3213081,2,231.5625
"78",3213090,1,0.5
"79",3213090,2,1710.375
"80",3213100,2,5177.1875
"81",3213110,1,107.4375
"82",3213110,2,6739.5
"83",3213120,1,374.9375
"84",3213120,2,933.8125
"85",3213130,1,2077.6875
"86",3213130,2,500.25
"87",3213140,1,1721.875
"88",3213140,2,807.125
"89",3213141,1,2299.4375
"90",3213141,2,651.6875
"91",3213150,1,4295.5
"92",3213150,2,1371.25
"93",3213160,1,4846.625
"94",3213160,2,508.625
"95",3213170,1,3344.875
"96",3213170,2,531.0625
"97",3213171,1,4580
"98",3213171,2,647.4375
"99",3213180,1,525.25
"100",3213180,2,8012.1875
"101",3213190,1,577.4375
"102",3213190,2,1491.8125
"103",3213191,1,1344.4375
"104",3213191,2,1881.25
"105",3213200,1,530.5625
"106",3213200,2,1796.625
"107",3213201,1,1465.625
"108",3213201,2,2958.75
"109",3213210,1,1166.875
"110",3213210,2,1445.0625
"111",3213220,1,139.9375
"112",3213220,2,4933.375
"113",3215010,1,3
"114",3215010,2,2809.125
"115",3215011,1,34.875
"116",3215011,2,1764.1875
"117",3215020,1,3.6875
"118",3215020,2,1090.625
"119",3215031,2,971.1875
"120",3215032,2,2541.75
"121",3215040,2,2392.5625
"122",3215050,2,315.8125
"123",3215051,2,1709.9375
"124",3215060,2,3414.0625
"125",3215070,2,3860.625
"126",3215071,2,4251.4375
"127",3215072,2,1371.125
"128",3215081,2,4924.0625
"129",3215082,2,5317.25
"130",3215090,2,3944
"131",3215100,2,4050.25
"132",3215111,2,2358.4375
"133",3215112,2,1310.1875
"134",3215113,2,2192.4375
"135",3215120,2,3428.75
"136",3215130,2,7069.1875
"137",3215140,2,4367.8125
"138",3215150,2,2415.5625
"139",3215151,2,3338.75
"140",3215160,2,5260.875
"141",3215161,2,5145.0625
"142",3215170,2,4698.9375
"143",3215180,2,4977.3125
"144",3215190,2,4786.0625
"145",3215200,1,8.0625
"146",3215200,2,2947
