"","subdistrict","code","area_ha"
"1",3212010,1,98.0625
"2",3212010,2,4178.1875
"3",3212011,1,1794.75
"4",3212011,2,5867.25
"5",3212020,1,137.9375
"6",3212020,2,9607.125
"7",3212030,2,6013.4375
"8",3212040,2,3969.5
"9",3212041,1,82.3125
"10",3212041,2,6818.875
"11",3212050,2,4554.625
"12",3212060,2,3502.25
"13",3212061,2,3577
"14",3212070,2,2912.1875
"15",3212080,2,2412.1875
"16",3212081,2,2160.5
"17",3212090,1,263.5625
"18",3212090,2,4245.625
"19",3212100,1,78.5
"20",3212100,2,1923.25
"21",3212101,2,2231.5
"22",3212110,1,22.25
"23",3212110,2,3526.125
"24",3212120,2,4425.5625
"25",3212130,2,2512
"26",3212140,2,1040.4375
"27",3212150,2,1642.0625
"28",3212160,2,1315.3125
"29",3212161,2,671
"30",3212162,2,568.9375
"31",3212170,2,2389.6875
"32",3212171,2,1899.75
"33",3212180,1,16.375
"34",3212180,2,4877.6875
"35",3212190,1,31.1875
"36",3212190,2,5725.3125
"37",3212200,2,3711.625
"38",3212210,2,6253.9375
"39",3212220,2,3253.5625
"40",3212221,2,2422.5
"41",3213010,2,796.6875
"42",3213011,2,1354.5
"43",3213020,1,1.4375
"44",3213020,2,494.3125
"45",3213021,2,823.3125
"46",3213030,1,4.9375
"47",3213030,2,1144.625
"48",3213031,1,44.9375
"49",3213031,2,570.125
"50",3213040,1,4.0625
"51",3213040,2,1100.0625
"52",3213050,1,393.25
"53",3213050,2,1594.8125
"54",3213060,1,768.75
"55",3213060,2,1032.3125
"56",3213070,1,68.9375
"57",3213070,2,1111.6875
"58",3213080,1,165.6875
"59",3213080,2,2162.6875
"60",3213081,1,3.5625
"61",3213081,2,506.5
"62",3213090,1,4.875
"63",3213090,2,1706
"64",3213100,2,5177.1875
"65",3213110,2,6846.9375
"66",3213120,1,6.6875
"67",3213120,2,1302.0625
"68",3213130,2,2577.9375
"69",3213140,1,89
"70",3213140,2,2440
"71",3213141,2,2951.125
"72",3213150,1,857.8125
"73",3213150,2,4808.9375
"74",3213160,2,5355.25
"75",3213170,2,3875.9375
"76",3213171,2,5227.4375
"77",3213180,2,8537.4375
"78",3213190,2,2069.25
"79",3213191,2,3225.6875
"80",3213200,2,2327.1875
"81",3213201,2,4424.375
"82",3213210,2,2611.9375
"83",3213220,2,5073.3125
"84",3215010,2,2812.125
"85",3215011,2,1799.0625
"86",3215020,2,1094.3125
"87",3215031,2,971.1875
"88",3215032,2,2541.75
"89",3215040,2,2392.5625
"90",3215050,2,315.8125
"91",3215051,2,1709.9375
"92",3215060,2,3414.0625
"93",3215070,2,3860.625
"94",3215071,2,4251.4375
"95",3215072,2,1371.125
"96",3215081,2,4924.0625
"97",3215082,2,5317.25
"98",3215090,2,3944
"99",3215100,2,4050.25
"100",3215111,2,2358.4375
"101",3215112,2,1310.1875
"102",3215113,2,2192.4375
"103",3215120,2,3428.75
"104",3215130,2,7069.1875
"105",3215140,2,4367.8125
"106",3215150,2,2415.5625
"107",3215151,2,3338.75
"108",3215160,2,5260.875
"109",3215161,2,5145.0625
"110",3215170,2,4698.9375
"111",3215180,2,4977.3125
"112",3215190,2,4786.0625
"113",3215200,2,2955.0625
