"","subdistrict","code","area_ha"
"1",3212010,1,1010.75
"2",3212010,2,3265.5
"3",3212011,1,4031.8125
"4",3212011,2,3630.1875
"5",3212020,1,6213.875
"6",3212020,2,3531.1875
"7",3212030,1,1674.9375
"8",3212030,2,4338.5
"9",3212040,1,572.125
"10",3212040,2,3397.375
"11",3212041,1,5101.75
"12",3212041,2,1799.4375
"13",3212050,1,2227.875
"14",3212050,2,2326.75
"15",3212060,1,1402.4375
"16",3212060,2,2099.8125
"17",3212061,1,1651.9375
"18",3212061,2,1925.0625
"19",3212070,1,1988.6875
"20",3212070,2,923.5
"21",3212080,1,532.625
"22",3212080,2,1879.5625
"23",3212081,1,1275.8125
"24",3212081,2,884.6875
"25",3212090,1,2084.8125
"26",3212090,2,2424.375
"27",3212100,1,63.125
"28",3212100,2,1938.625
"29",3212101,1,363.8125
"30",3212101,2,1867.6875
"31",3212110,1,1032.0625
"32",3212110,2,2516.3125
"33",3212120,1,2676.75
"34",3212120,2,1748.8125
"35",3212130,1,1326.4375
"36",3212130,2,1185.5625
"37",3212140,1,827.1875
"38",3212140,2,213.25
"39",3212150,1,1075.875
"40",3212150,2,566.1875
"41",3212160,1,621.3125
"42",3212160,2,694
"43",3212161,1,102.0625
"44",3212161,2,568.9375
"45",3212162,1,459.3125
"46",3212162,2,109.625
"47",3212170,1,1853.8125
"48",3212170,2,535.875
"49",3212171,1,1232.3125
"50",3212171,2,667.4375
"51",3212180,1,2067.9375
"52",3212180,2,2826.125
"53",3212190,1,435.4375
"54",3212190,2,5321.0625
"55",3212200,1,182.625
"56",3212200,2,3529
"57",3212210,1,1449.1875
"58",3212210,2,4804.75
"59",3212220,1,107.8125
"60",3212220,2,3145.75
"61",3212221,1,250.6875
"62",3212221,2,2171.8125
"63",3213010,1,161.125
"64",3213010,2,635.5625
"65",3213011,1,443.5
"66",3213011,2,911
"67",3213020,1,59.9375
"68",3213020,2,435.8125
"69",3213021,1,136
"70",3213021,2,687.3125
"71",3213030,1,345.75
"72",3213030,2,803.8125
"73",3213031,1,206.4375
"74",3213031,2,408.625
"75",3213040,1,218.875
"76",3213040,2,885.25
"77",3213050,1,350.8125
"78",3213050,2,1637.25
"79",3213060,1,85.6875
"80",3213060,2,1715.375
"81",3213070,1,272
"82",3213070,2,908.625
"83",3213080,1,419.9375
"84",3213080,2,1908.4375
"85",3213081,1,143.3125
"86",3213081,2,366.75
"87",3213090,1,496.25
"88",3213090,2,1214.625
"89",3213100,1,3711.75
"90",3213100,2,1465.4375
"91",3213110,1,5325.875
"92",3213110,2,1521.0625
"93",3213120,1,413.75
"94",3213120,2,895
"95",3213130,1,757.0625
"96",3213130,2,1820.875
"97",3213140,1,681.125
"98",3213140,2,1847.875
"99",3213141,1,1426.375
"100",3213141,2,1524.75
"101",3213150,1,318
"102",3213150,2,5348.75
"103",3213160,1,875.0625
"104",3213160,2,4480.1875
"105",3213170,1,1813.5625
"106",3213170,2,2062.375
"107",3213171,1,2298.9375
"108",3213171,2,2928.5
"109",3213180,1,5201.9375
"110",3213180,2,3335.5
"111",3213190,1,391.4375
"112",3213190,2,1677.8125
"113",3213191,1,1064.625
"114",3213191,2,2161.0625
"115",3213200,1,168.625
"116",3213200,2,2158.5625
"117",3213201,1,276.9375
"118",3213201,2,4147.4375
"119",3213210,1,650.1875
"120",3213210,2,1961.75
"121",3213220,1,2189.125
"122",3213220,2,2884.1875
"123",3215010,1,2034.625
"124",3215010,2,777.5
"125",3215011,1,1286.875
"126",3215011,2,512.1875
"127",3215020,1,402.1875
"128",3215020,2,692.125
"129",3215031,1,54.375
"130",3215031,2,916.8125
"131",3215032,1,560.625
"132",3215032,2,1981.125
"133",3215040,1,785.25
"134",3215040,2,1607.3125
"135",3215050,1,85.1875
"136",3215050,2,230.625
"137",3215051,1,458.5625
"138",3215051,2,1251.375
"139",3215060,1,2566.4375
"140",3215060,2,847.625
"141",3215070,1,2588.5625
"142",3215070,2,1272.0625
"143",3215071,1,2970.875
"144",3215071,2,1280.5625
"145",3215072,1,830.375
"146",3215072,2,540.75
"147",3215081,1,2582
"148",3215081,2,2342.0625
"149",3215082,1,3116.375
"150",3215082,2,2200.875
"151",3215090,1,1910.4375
"152",3215090,2,2033.5625
"153",3215100,1,1747.6875
"154",3215100,2,2302.5625
"155",3215111,1,1392.625
"156",3215111,2,965.8125
"157",3215112,1,654.1875
"158",3215112,2,656
"159",3215113,1,949.75
"160",3215113,2,1242.6875
"161",3215120,1,2768.125
"162",3215120,2,660.625
"163",3215130,1,3322.8125
"164",3215130,2,3746.375
"165",3215140,1,3861.5625
"166",3215140,2,506.25
"167",3215150,1,1872.25
"168",3215150,2,543.3125
"169",3215151,1,2954.5
"170",3215151,2,384.25
"171",3215160,1,4187.75
"172",3215160,2,1073.125
"173",3215161,1,4335.75
"174",3215161,2,809.3125
"175",3215170,1,3853.4375
"176",3215170,2,845.5
"177",3215180,1,3571.3125
"178",3215180,2,1406
"179",3215190,1,3234.6875
"180",3215190,2,1551.375
"181",3215200,1,1974.125
"182",3215200,2,980.9375
