"","subdistrict","code","area_ha"
"1",3212010,1,4044.875
"2",3212010,2,231.375
"3",3212011,1,6719.5625
"4",3212011,2,942.4375
"5",3212020,1,9141.25
"6",3212020,2,603.8125
"7",3212030,1,5636.875
"8",3212030,2,376.5625
"9",3212040,1,3699
"10",3212040,2,270.5
"11",3212041,1,6198.3125
"12",3212041,2,702.875
"13",3212050,1,4258.9375
"14",3212050,2,295.6875
"15",3212060,1,3334.0625
"16",3212060,2,168.1875
"17",3212061,1,2949.25
"18",3212061,2,627.75
"19",3212070,1,2636.0625
"20",3212070,2,276.125
"21",3212080,1,1954.5625
"22",3212080,2,457.625
"23",3212081,1,1969.4375
"24",3212081,2,191.0625
"25",3212090,1,693.5
"26",3212090,2,3815.6875
"27",3212100,1,1326.125
"28",3212100,2,675.625
"29",3212101,1,1617.9375
"30",3212101,2,613.5625
"31",3212110,1,3179.9375
"32",3212110,2,368.4375
"33",3212120,1,4001.4375
"34",3212120,2,424.125
"35",3212130,1,2178.5
"36",3212130,2,333.5
"37",3212140,1,538.875
"38",3212140,2,501.5625
"39",3212150,1,1430.5625
"40",3212150,2,211.5
"41",3212160,1,976.25
"42",3212160,2,339.0625
"43",3212161,1,623.4375
"44",3212161,2,47.5625
"45",3212162,1,463.9375
"46",3212162,2,105
"47",3212170,1,2171.5
"48",3212170,2,218.1875
"49",3212171,1,1770.5
"50",3212171,2,129.25
"51",3212180,1,4445.125
"52",3212180,2,448.9375
"53",3212190,1,5149.3125
"54",3212190,2,607.1875
"55",3212200,1,3497.4375
"56",3212200,2,214.1875
"57",3212210,1,5934.0625
"58",3212210,2,319.875
"59",3212220,1,3058.25
"60",3212220,2,195.3125
"61",3212221,1,2232.8125
"62",3212221,2,189.6875
"63",3213010,1,448
"64",3213010,2,348.6875
"65",3213011,1,829.1875
"66",3213011,2,525.3125
"67",3213020,1,318.625
"68",3213020,2,177.125
"69",3213021,1,554.375
"70",3213021,2,268.9375
"71",3213030,1,679.5
"72",3213030,2,470.0625
"73",3213031,1,444.75
"74",3213031,2,170.3125
"75",3213040,1,754.875
"76",3213040,2,349.25
"77",3213050,1,1401.4375
"78",3213050,2,586.625
"79",3213060,1,1213.75
"80",3213060,2,587.3125
"81",3213070,1,805.8125
"82",3213070,2,374.8125
"83",3213080,1,1705.6875
"84",3213080,2,622.6875
"85",3213081,1,349.8125
"86",3213081,2,160.25
"87",3213090,1,1043.4375
"88",3213090,2,667.4375
"89",3213100,1,4423.6875
"90",3213100,2,753.5
"91",3213110,1,6198.5
"92",3213110,2,648.4375
"93",3213120,1,1025.9375
"94",3213120,2,282.8125
"95",3213130,1,2121.125
"96",3213130,2,456.8125
"97",3213140,1,2099.6875
"98",3213140,2,429.3125
"99",3213141,1,2558.875
"100",3213141,2,392.25
"101",3213150,1,4885.375
"102",3213150,2,781.375
"103",3213160,1,5094.8125
"104",3213160,2,260.4375
"105",3213170,1,3591.5
"106",3213170,2,284.4375
"107",3213171,1,4891
"108",3213171,2,336.4375
"109",3213180,1,7365.4375
"110",3213180,2,1172
"111",3213190,1,1876.125
"112",3213190,2,193.125
"113",3213191,1,2894.375
"114",3213191,2,331.3125
"115",3213200,1,2163.5
"116",3213200,2,163.6875
"117",3213201,1,4239.125
"118",3213201,2,185.25
"119",3213210,1,2265.5
"120",3213210,2,346.4375
"121",3213220,1,3946.0625
"122",3213220,2,1127.25
"123",3215010,1,2301.125
"124",3215010,2,511
"125",3215011,1,1417.25
"126",3215011,2,381.8125
"127",3215020,1,443.125
"128",3215020,2,651.1875
"129",3215031,1,540.875
"130",3215031,2,430.3125
"131",3215032,1,1924.75
"132",3215032,2,617
"133",3215040,1,1395.875
"134",3215040,2,996.6875
"135",3215050,1,224.1875
"136",3215050,2,91.625
"137",3215051,1,1233.0625
"138",3215051,2,476.875
"139",3215060,1,3082.5
"140",3215060,2,331.5625
"141",3215070,1,3109.125
"142",3215070,2,751.5
"143",3215071,1,4050.125
"144",3215071,2,201.3125
"145",3215072,1,1256.75
"146",3215072,2,114.375
"147",3215081,1,4490.8125
"148",3215081,2,433.25
"149",3215082,1,4914.3125
"150",3215082,2,402.9375
"151",3215090,1,3711.875
"152",3215090,2,232.125
"153",3215100,1,3743.25
"154",3215100,2,307
"155",3215111,1,2217
"156",3215111,2,141.4375
"157",3215112,1,1101.6875
"158",3215112,2,208.5
"159",3215113,1,1719.3125
"160",3215113,2,473.125
"161",3215120,1,3221.625
"162",3215120,2,207.125
"163",3215130,1,6084.25
"164",3215130,2,984.9375
"165",3215140,1,4104.375
"166",3215140,2,263.4375
"167",3215150,1,2145.5625
"168",3215150,2,270
"169",3215151,1,3025.4375
"170",3215151,2,313.3125
"171",3215160,1,4428.75
"172",3215160,2,832.125
"173",3215161,1,4208.25
"174",3215161,2,936.8125
"175",3215170,1,2665.75
"176",3215170,2,2033.1875
"177",3215180,1,3315.875
"178",3215180,2,1661.4375
"179",3215190,1,4158.1875
"180",3215190,2,627.875
"181",3215200,1,2152.75
"182",3215200,2,802.3125
