"","subdistrict","code","area_ha"
"1",3212010,1,2476.25
"2",3212010,2,1800
"3",3212011,1,1261
"4",3212011,2,6401
"5",3212020,1,7836.6875
"6",3212020,2,1908.375
"7",3212030,1,5613.125
"8",3212030,2,400.3125
"9",3212040,1,3681.625
"10",3212040,2,287.875
"11",3212041,1,5435.875
"12",3212041,2,1465.3125
"13",3212050,1,4082.9375
"14",3212050,2,471.6875
"15",3212060,1,3038
"16",3212060,2,464.25
"17",3212061,1,2007.125
"18",3212061,2,1569.875
"19",3212070,1,2287.3125
"20",3212070,2,624.875
"21",3212080,1,1707.125
"22",3212080,2,705.0625
"23",3212081,1,1368.0625
"24",3212081,2,792.4375
"25",3212090,1,3293.3125
"26",3212090,2,1215.875
"27",3212100,1,1473.5625
"28",3212100,2,528.1875
"29",3212101,1,1854.6875
"30",3212101,2,376.8125
"31",3212110,1,2957.875
"32",3212110,2,590.5
"33",3212120,1,3753.375
"34",3212120,2,672.1875
"35",3212130,1,1746.4375
"36",3212130,2,765.5625
"37",3212140,1,649.8125
"38",3212140,2,390.625
"39",3212150,1,714.25
"40",3212150,2,927.8125
"41",3212160,1,124.1875
"42",3212160,2,1191.125
"43",3212161,1,84.6875
"44",3212161,2,586.3125
"45",3212162,1,3.375
"46",3212162,2,565.5625
"47",3212170,1,339.6875
"48",3212170,2,2050
"49",3212171,1,82.875
"50",3212171,2,1816.875
"51",3212180,1,3523
"52",3212180,2,1371.0625
"53",3212190,1,3620.5625
"54",3212190,2,2135.9375
"55",3212200,1,3020.375
"56",3212200,2,691.25
"57",3212210,1,5030.9375
"58",3212210,2,1223
"59",3212220,1,2092.3125
"60",3212220,2,1161.25
"61",3212221,1,1329.75
"62",3212221,2,1092.75
"63",3213010,2,796.6875
"64",3213011,2,1354.5
"65",3213020,2,495.75
"66",3213021,2,823.3125
"67",3213030,2,1149.5625
"68",3213031,2,615.0625
"69",3213040,2,1104.125
"70",3213050,2,1988.0625
"71",3213060,2,1801.0625
"72",3213070,2,1180.625
"73",3213080,2,2328.375
"74",3213081,2,510.0625
"75",3213090,1,17.875
"76",3213090,2,1693
"77",3213100,1,90.9375
"78",3213100,2,5086.25
"79",3213110,1,3443
"80",3213110,2,3403.9375
"81",3213120,1,142.4375
"82",3213120,2,1166.3125
"83",3213130,1,1737.0625
"84",3213130,2,840.875
"85",3213140,1,293.5
"86",3213140,2,2235.5
"87",3213141,1,31.3125
"88",3213141,2,2919.8125
"89",3213150,1,84.4375
"90",3213150,2,5582.3125
"91",3213160,1,2985.25
"92",3213160,2,2370
"93",3213170,1,2787.5
"94",3213170,2,1088.4375
"95",3213171,1,4258.6875
"96",3213171,2,968.75
"97",3213180,1,7410.6875
"98",3213180,2,1126.75
"99",3213190,1,1387.3125
"100",3213190,2,681.9375
"101",3213191,1,2236.8125
"102",3213191,2,988.875
"103",3213200,1,1620.6875
"104",3213200,2,706.5
"105",3213201,1,2980.6875
"106",3213201,2,1443.6875
"107",3213210,1,1690.25
"108",3213210,2,921.6875
"109",3213220,1,3402.9375
"110",3213220,2,1670.375
"111",3215010,1,298.75
"112",3215010,2,2513.375
"113",3215011,1,145.1875
"114",3215011,2,1653.875
"115",3215020,1,15.125
"116",3215020,2,1079.1875
"117",3215031,2,971.1875
"118",3215032,1,57.875
"119",3215032,2,2483.875
"120",3215040,1,144.0625
"121",3215040,2,2248.5
"122",3215050,1,9.6875
"123",3215050,2,306.125
"124",3215051,1,670.4375
"125",3215051,2,1039.5
"126",3215060,1,1533.8125
"127",3215060,2,1880.25
"128",3215070,1,1425.875
"129",3215070,2,2434.75
"130",3215071,1,3921.4375
"131",3215071,2,330
"132",3215072,1,16.125
"133",3215072,2,1355
"134",3215081,1,2444.8125
"135",3215081,2,2479.25
"136",3215082,1,2165.75
"137",3215082,2,3151.5
"138",3215090,1,2407
"139",3215090,2,1537
"140",3215100,1,2637.875
"141",3215100,2,1412.375
"142",3215111,1,723.125
"143",3215111,2,1635.3125
"144",3215112,1,283.25
"145",3215112,2,1026.9375
"146",3215113,1,476.5625
"147",3215113,2,1715.875
"148",3215120,1,2518.6875
"149",3215120,2,910.0625
"150",3215130,1,3265.0625
"151",3215130,2,3804.125
"152",3215140,1,962.75
"153",3215140,2,3405.0625
"154",3215150,1,277.875
"155",3215150,2,2137.6875
"156",3215151,1,319.625
"157",3215151,2,3019.125
"158",3215160,1,328.875
"159",3215160,2,4932
"160",3215161,1,604.125
"161",3215161,2,4540.9375
"162",3215170,1,853.9375
"163",3215170,2,3845
"164",3215180,1,679.6875
"165",3215180,2,4297.625
"166",3215190,1,827.0625
"167",3215190,2,3959
"168",3215200,1,561.125
"169",3215200,2,2393.9375
