"","subdistrict","code","area_ha"
"1",3212010,1,2731.375
"2",3212010,2,1671.8125
"3",3212011,1,5091.625
"4",3212011,2,2972.4375
"5",3212020,1,3677.1875
"6",3212020,2,6380.5
"7",3212030,1,3884.25
"8",3212030,2,2356.625
"9",3212040,1,1834.125
"10",3212040,2,2284.4375
"11",3212041,1,4322.75
"12",3212041,2,2967.25
"13",3212050,1,649.5
"14",3212050,2,4058
"15",3212060,1,505.5625
"16",3212060,2,3094.5
"17",3212061,1,112.375
"18",3212061,2,3580.4375
"19",3212070,1,675.8125
"20",3212070,2,2340.5625
"21",3212080,1,1332.0625
"22",3212080,2,1155.125
"23",3212081,1,409.4375
"24",3212081,2,1835.625
"25",3212090,1,519.625
"26",3212090,2,4108.5625
"27",3212100,1,167.25
"28",3212100,2,1896.625
"29",3212101,1,1141.8125
"30",3212101,2,1160.1875
"31",3212110,1,533.3125
"32",3212110,2,3161.1875
"33",3212120,1,1926.5625
"34",3212120,2,2681.3125
"35",3212130,1,1076
"36",3212130,2,1535.5625
"37",3212140,1,284.625
"38",3212140,2,798.6875
"39",3212150,1,219.75
"40",3212150,2,1492.4375
"41",3212160,2,1382.3125
"42",3212161,1,19.5
"43",3212161,2,677.1875
"44",3212162,1,33.6875
"45",3212162,2,564.875
"46",3212170,1,214.75
"47",3212170,2,2261.1875
"48",3212171,1,16.5625
"49",3212171,2,1938.6875
"50",3212180,1,795.8125
"51",3212180,2,4271.125
"52",3212190,1,3836.75
"53",3212190,2,2103.75
"54",3212200,1,797.375
"55",3212200,2,3035.9375
"56",3212210,1,2291.8125
"57",3212210,2,4130.9375
"58",3212220,1,737.5625
"59",3212220,2,2613.375
"60",3212221,1,526.6875
"61",3212221,2,1995.4375
"62",3213010,1,15.4375
"63",3213010,2,926.5
"64",3213011,1,113.875
"65",3213011,2,1483.5625
"66",3213020,1,5.9375
"67",3213020,2,579.625
"68",3213021,2,949.6875
"69",3213030,1,36.5625
"70",3213030,2,1292
"71",3213031,1,187.1875
"72",3213031,2,507.625
"73",3213040,1,1.75
"74",3213040,2,1278
"75",3213050,1,485.5625
"76",3213050,2,1830.5625
"77",3213060,1,741.3125
"78",3213060,2,1245.75
"79",3213070,1,118.875
"80",3213070,2,1192.125
"81",3213080,1,335.4375
"82",3213080,2,2214.8125
"83",3213081,1,13.375
"84",3213081,2,583.125
"85",3213090,1,301
"86",3213090,2,1631
"87",3213100,1,1540.75
"88",3213100,2,3906.8125
"89",3213110,1,1874.375
"90",3213110,2,5188.375
"91",3213120,1,443.4375
"92",3213120,2,974.1875
"93",3213130,1,1710.25
"94",3213130,2,1009.3125
"95",3213140,1,1073.375
"96",3213140,2,1618.1875
"97",3213141,1,1264.6875
"98",3213141,2,1885.75
"99",3213150,1,2887.875
"100",3213150,2,3077.8125
"101",3213160,1,4185.0625
"102",3213160,2,1304
"103",3213170,1,2746
"104",3213170,2,1271.25
"105",3213171,1,2786
"106",3213171,2,2548.6875
"107",3213180,1,6057.4375
"108",3213180,2,2761.5
"109",3213190,1,191
"110",3213190,2,1937.75
"111",3213191,1,477.0625
"112",3213191,2,2823.375
"113",3213200,1,539.8125
"114",3213200,2,1859.9375
"115",3213201,1,1838.5625
"116",3213201,2,2686.9375
"117",3213210,1,43.6875
"118",3213210,2,2648.4375
"119",3213220,1,2561.125
"120",3213220,2,2673.125
"121",3215010,1,287.5
"122",3215010,2,2741.125
"123",3215011,1,79.1875
"124",3215011,2,1891.625
"125",3215020,1,5.75
"126",3215020,2,1205.9375
"127",3215031,2,1027.625
"128",3215032,2,2627.8125
"129",3215040,2,2509.8125
"130",3215050,1,2.4375
"131",3215050,2,338.3125
"132",3215051,2,1764.4375
"133",3215060,1,1067.25
"134",3215060,2,2441.75
"135",3215070,1,830.0625
"136",3215070,2,3134.625
"137",3215071,1,1695.25
"138",3215071,2,2635.875
"139",3215072,2,1416.5625
"140",3215081,1,66.6875
"141",3215081,2,4963.3125
"142",3215082,1,415.9375
"143",3215082,2,5008.25
"144",3215090,1,1437.5625
"145",3215090,2,2595.625
"146",3215100,1,1667.8125
"147",3215100,2,2473.5
"148",3215111,2,2416.4375
"149",3215112,2,1357.6875
"150",3215113,2,2246.0625
"151",3215120,1,3.6875
"152",3215120,2,3510.125
"153",3215130,1,572.4375
"154",3215130,2,6638.4375
"155",3215140,2,4442.5
"156",3215150,2,2470.8125
"157",3215151,2,3392.625
"158",3215160,2,5340.8125
"159",3215161,1,55.0625
"160",3215161,2,5190.75
"161",3215170,2,4771.375
"162",3215180,1,56.375
"163",3215180,2,5005.9375
"164",3215190,1,280.125
"165",3215190,2,4599.375
"166",3215200,1,149.6875
"167",3215200,2,2861.9375
