"","subdistrict","code","area_ha"
"1",3212010,1,3649.0625
"2",3212010,2,627.1875
"3",3212011,1,6364.8125
"4",3212011,2,1297.1875
"5",3212020,1,8935.25
"6",3212020,2,809.8125
"7",3212030,1,5440.25
"8",3212030,2,573.1875
"9",3212040,1,664.3125
"10",3212040,2,3305.1875
"11",3212041,1,3832.1875
"12",3212041,2,3069
"13",3212050,1,1632.3125
"14",3212050,2,2922.3125
"15",3212060,1,1362.375
"16",3212060,2,2139.875
"17",3212061,1,2256.125
"18",3212061,2,1320.875
"19",3212070,1,1130.5625
"20",3212070,2,1781.625
"21",3212080,1,1526
"22",3212080,2,886.1875
"23",3212081,1,1174.3125
"24",3212081,2,986.1875
"25",3212090,1,2091.3125
"26",3212090,2,2417.875
"27",3212100,1,1841.0625
"28",3212100,2,160.6875
"29",3212101,1,1901.9375
"30",3212101,2,329.5625
"31",3212110,1,3069.8125
"32",3212110,2,478.5625
"33",3212120,1,3250
"34",3212120,2,1175.5625
"35",3212130,1,1911.9375
"36",3212130,2,600.0625
"37",3212140,1,811.6875
"38",3212140,2,228.75
"39",3212150,1,1202.75
"40",3212150,2,439.3125
"41",3212160,1,108.125
"42",3212160,2,1207.1875
"43",3212161,1,460.4375
"44",3212161,2,210.5625
"45",3212162,1,81.0625
"46",3212162,2,487.875
"47",3212170,1,722.6875
"48",3212170,2,1667
"49",3212171,1,557.875
"50",3212171,2,1341.875
"51",3212180,1,3494.875
"52",3212180,2,1399.1875
"53",3212190,1,5244.5625
"54",3212190,2,511.9375
"55",3212200,1,3497.4375
"56",3212200,2,214.1875
"57",3212210,1,5898.6875
"58",3212210,2,355.25
"59",3212220,1,2771.8125
"60",3212220,2,481.75
"61",3212221,1,2159.0625
"62",3212221,2,263.4375
"63",3213010,1,443.8125
"64",3213010,2,352.875
"65",3213011,1,788.8125
"66",3213011,2,565.6875
"67",3213020,1,237.5
"68",3213020,2,258.25
"69",3213021,1,239.25
"70",3213021,2,584.0625
"71",3213030,1,590.6875
"72",3213030,2,558.875
"73",3213031,1,345.4375
"74",3213031,2,269.625
"75",3213040,1,282.3125
"76",3213040,2,821.8125
"77",3213050,1,1318.125
"78",3213050,2,669.9375
"79",3213060,1,1006.8125
"80",3213060,2,794.25
"81",3213070,1,571.75
"82",3213070,2,608.875
"83",3213080,1,1318.9375
"84",3213080,2,1009.4375
"85",3213081,1,293.5625
"86",3213081,2,216.5
"87",3213090,1,966.75
"88",3213090,2,744.125
"89",3213100,1,4489.9375
"90",3213100,2,687.25
"91",3213110,1,5841.4375
"92",3213110,2,1005.5
"93",3213120,1,823.0625
"94",3213120,2,485.6875
"95",3213130,1,1094.75
"96",3213130,2,1483.1875
"97",3213140,1,1962.25
"98",3213140,2,566.75
"99",3213141,1,2402.4375
"100",3213141,2,548.6875
"101",3213150,1,4582.5
"102",3213150,2,1084.25
"103",3213160,1,4952.0625
"104",3213160,2,403.1875
"105",3213170,1,3076.9375
"106",3213170,2,799
"107",3213171,1,4407.8125
"108",3213171,2,819.625
"109",3213180,1,7430.625
"110",3213180,2,1106.8125
"111",3213190,1,1591.75
"112",3213190,2,477.5
"113",3213191,1,2643.25
"114",3213191,2,582.4375
"115",3213200,1,1909.125
"116",3213200,2,418.0625
"117",3213201,1,3542.375
"118",3213201,2,882
"119",3213210,1,2292.125
"120",3213210,2,319.8125
"121",3213220,1,4459.125
"122",3213220,2,614.1875
"123",3215010,1,2300.8125
"124",3215010,2,511.3125
"125",3215011,1,1322.625
"126",3215011,2,476.4375
"127",3215020,1,381.75
"128",3215020,2,712.5625
"129",3215031,1,525.125
"130",3215031,2,446.0625
"131",3215032,1,1541.8125
"132",3215032,2,999.9375
"133",3215040,1,788.5
"134",3215040,2,1604.0625
"135",3215050,1,174.4375
"136",3215050,2,141.375
"137",3215051,1,1084.4375
"138",3215051,2,625.5
"139",3215060,1,2964.375
"140",3215060,2,449.6875
"141",3215070,1,2966.5
"142",3215070,2,894.125
"143",3215071,1,3735.75
"144",3215071,2,515.6875
"145",3215072,1,963.8125
"146",3215072,2,407.3125
"147",3215081,1,3662.375
"148",3215081,2,1261.6875
"149",3215082,1,3982.75
"150",3215082,2,1334.5
"151",3215090,1,3201.625
"152",3215090,2,742.375
"153",3215100,1,2325.875
"154",3215100,2,1724.375
"155",3215111,1,1518.3125
"156",3215111,2,840.125
"157",3215112,1,489.75
"158",3215112,2,820.4375
"159",3215113,1,1383.1875
"160",3215113,2,809.25
"161",3215120,1,2628.1875
"162",3215120,2,800.5625
"163",3215130,1,4092.25
"164",3215130,2,2976.9375
"165",3215140,1,3393.8125
"166",3215140,2,974
"167",3215150,1,1899.625
"168",3215150,2,515.9375
"169",3215151,1,2059.9375
"170",3215151,2,1278.8125
"171",3215160,1,3561.375
"172",3215160,2,1699.5
"173",3215161,1,3104.25
"174",3215161,2,2040.8125
"175",3215170,1,3274.875
"176",3215170,2,1424.0625
"177",3215180,1,3892.5
"178",3215180,2,1084.8125
"179",3215190,1,4468.75
"180",3215190,2,317.3125
"181",3215200,1,2737.375
"182",3215200,2,217.6875
