"","subdistrict","code","area_ha"
"1",3212010,1,3987.0625
"2",3212010,2,289.1875
"3",3212011,1,6653.375
"4",3212011,2,1008.625
"5",3212020,1,9074.0625
"6",3212020,2,671
"7",3212030,1,5576.5625
"8",3212030,2,436.875
"9",3212040,1,2508.3125
"10",3212040,2,1461.1875
"11",3212041,1,5680.6875
"12",3212041,2,1220.5
"13",3212050,1,2055.9375
"14",3212050,2,2498.6875
"15",3212060,1,2741
"16",3212060,2,761.25
"17",3212061,1,2548.4375
"18",3212061,2,1028.5625
"19",3212070,1,1693.6875
"20",3212070,2,1218.5
"21",3212080,1,971.1875
"22",3212080,2,1441
"23",3212081,1,1815.3125
"24",3212081,2,345.1875
"25",3212090,1,3282.875
"26",3212090,2,1226.3125
"27",3212100,1,964.5625
"28",3212100,2,1037.1875
"29",3212101,1,1140.1875
"30",3212101,2,1091.3125
"31",3212110,1,1656.3125
"32",3212110,2,1892.0625
"33",3212120,1,1354.4375
"34",3212120,2,3071.125
"35",3212130,1,527.5625
"36",3212130,2,1984.4375
"37",3212140,1,145.6875
"38",3212140,2,894.75
"39",3212150,1,106.1875
"40",3212150,2,1535.875
"41",3212160,1,229.1875
"42",3212160,2,1086.125
"43",3212161,1,202.875
"44",3212161,2,468.125
"45",3212162,1,176
"46",3212162,2,392.9375
"47",3212170,1,476.1875
"48",3212170,2,1913.5
"49",3212171,1,695.625
"50",3212171,2,1204.125
"51",3212180,1,3682.9375
"52",3212180,2,1211.125
"53",3212190,1,4781.5625
"54",3212190,2,974.9375
"55",3212200,1,3364.5625
"56",3212200,2,347.0625
"57",3212210,1,5868.875
"58",3212210,2,385.0625
"59",3212220,1,2548.3125
"60",3212220,2,705.25
"61",3212221,1,1689.625
"62",3212221,2,732.875
"63",3213010,1,514
"64",3213010,2,282.6875
"65",3213011,1,787
"66",3213011,2,567.5
"67",3213020,1,175.375
"68",3213020,2,320.375
"69",3213021,1,504.5
"70",3213021,2,318.8125
"71",3213030,1,611.8125
"72",3213030,2,537.75
"73",3213031,1,457.125
"74",3213031,2,157.9375
"75",3213040,1,685.6875
"76",3213040,2,418.4375
"77",3213050,1,992.3125
"78",3213050,2,995.75
"79",3213060,1,1165.1875
"80",3213060,2,635.875
"81",3213070,1,536.8125
"82",3213070,2,643.8125
"83",3213080,1,1243.6875
"84",3213080,2,1084.6875
"85",3213081,1,340.8125
"86",3213081,2,169.25
"87",3213090,1,1126.25
"88",3213090,2,584.625
"89",3213100,1,3403.625
"90",3213100,2,1773.5625
"91",3213110,1,4169.25
"92",3213110,2,2677.6875
"93",3213120,1,505.8125
"94",3213120,2,802.9375
"95",3213130,1,1145.875
"96",3213130,2,1432.0625
"97",3213140,1,1623.75
"98",3213140,2,905.25
"99",3213141,1,1521
"100",3213141,2,1430.125
"101",3213150,1,4623.3125
"102",3213150,2,1043.4375
"103",3213160,1,4267.4375
"104",3213160,2,1087.8125
"105",3213170,1,2252.4375
"106",3213170,2,1623.5
"107",3213171,1,662.875
"108",3213171,2,4564.5625
"109",3213180,1,4009.5
"110",3213180,2,4527.9375
"111",3213190,1,229.875
"112",3213190,2,1839.375
"113",3213191,1,274.25
"114",3213191,2,2951.4375
"115",3213200,1,605.4375
"116",3213200,2,1721.75
"117",3213201,1,1256.125
"118",3213201,2,3168.25
"119",3213210,1,1.8125
"120",3213210,2,2610.125
"121",3213220,1,1607.125
"122",3213220,2,3466.1875
"123",3215010,1,1520.625
"124",3215010,2,1291.5
"125",3215011,1,517.1875
"126",3215011,2,1281.875
"127",3215020,1,268.3125
"128",3215020,2,826
"129",3215031,1,159
"130",3215031,2,812.1875
"131",3215032,1,1415.6875
"132",3215032,2,1126.0625
"133",3215040,1,722.3125
"134",3215040,2,1670.25
"135",3215050,1,77.9375
"136",3215050,2,237.875
"137",3215051,1,996.125
"138",3215051,2,713.8125
"139",3215060,1,2202.75
"140",3215060,2,1211.3125
"141",3215070,1,2274.75
"142",3215070,2,1585.875
"143",3215071,1,3110.25
"144",3215071,2,1141.1875
"145",3215072,1,838.9375
"146",3215072,2,532.1875
"147",3215081,1,2071.75
"148",3215081,2,2852.3125
"149",3215082,1,2937.0625
"150",3215082,2,2380.1875
"151",3215090,1,1306.5625
"152",3215090,2,2637.4375
"153",3215100,1,1484.125
"154",3215100,2,2566.125
"155",3215111,1,972.75
"156",3215111,2,1385.6875
"157",3215112,1,663.6875
"158",3215112,2,646.5
"159",3215113,1,280.625
"160",3215113,2,1911.8125
"161",3215120,1,1720.75
"162",3215120,2,1708
"163",3215130,1,4167.9375
"164",3215130,2,2901.25
"165",3215140,1,1063.125
"166",3215140,2,3304.6875
"167",3215150,1,228.5
"168",3215150,2,2187.0625
"169",3215151,1,462.25
"170",3215151,2,2876.5
"171",3215160,1,1140
"172",3215160,2,4120.875
"173",3215161,1,2766
"174",3215161,2,2379.0625
"175",3215170,1,623.625
"176",3215170,2,4075.3125
"177",3215180,1,335.8125
"178",3215180,2,4641.5
"179",3215190,1,495.625
"180",3215190,2,4290.4375
"181",3215200,1,272.125
"182",3215200,2,2682.9375
