"","subdistrict","code","area_ha"
"1",3212010,1,2830.375
"2",3212010,2,1445.875
"3",3212011,1,5577.625
"4",3212011,2,2084.375
"5",3212020,1,7947
"6",3212020,2,1798.0625
"7",3212030,1,4531.0625
"8",3212030,2,1482.375
"9",3212040,2,3969.5
"10",3212041,1,1786.3125
"11",3212041,2,5114.875
"12",3212050,2,4554.625
"13",3212060,2,3502.25
"14",3212061,2,3577
"15",3212070,2,2912.1875
"16",3212080,2,2412.1875
"17",3212081,2,2160.5
"18",3212090,2,4509.1875
"19",3212100,2,2001.75
"20",3212101,2,2231.5
"21",3212110,2,3548.375
"22",3212120,2,4425.5625
"23",3212130,2,2512
"24",3212140,2,1040.4375
"25",3212150,2,1642.0625
"26",3212160,2,1315.3125
"27",3212161,2,671
"28",3212162,2,568.9375
"29",3212170,2,2389.6875
"30",3212171,2,1899.75
"31",3212180,1,0.3125
"32",3212180,2,4893.75
"33",3212190,1,1421.5
"34",3212190,2,4335
"35",3212200,1,2578.875
"36",3212200,2,1132.75
"37",3212210,1,2993.9375
"38",3212210,2,3260
"39",3212220,1,542
"40",3212220,2,2711.5625
"41",3212221,1,1627.25
"42",3212221,2,795.25
"43",3213010,1,128.1875
"44",3213010,2,668.5
"45",3213011,1,202.25
"46",3213011,2,1152.25
"47",3213020,1,165.6875
"48",3213020,2,330.0625
"49",3213021,1,167.125
"50",3213021,2,656.1875
"51",3213030,1,316.375
"52",3213030,2,833.1875
"53",3213031,1,336.125
"54",3213031,2,278.9375
"55",3213040,1,68.6875
"56",3213040,2,1035.4375
"57",3213050,1,382.0625
"58",3213050,2,1606
"59",3213060,1,659.3125
"60",3213060,2,1141.75
"61",3213070,1,344.4375
"62",3213070,2,836.1875
"63",3213080,1,845.375
"64",3213080,2,1483
"65",3213081,1,223.5
"66",3213081,2,286.5625
"67",3213090,1,703.25
"68",3213090,2,1007.625
"69",3213100,1,4031.9375
"70",3213100,2,1145.25
"71",3213110,1,5809.5
"72",3213110,2,1037.4375
"73",3213120,1,529
"74",3213120,2,779.75
"75",3213130,1,1471.375
"76",3213130,2,1106.5625
"77",3213140,1,1549.4375
"78",3213140,2,979.5625
"79",3213141,1,1972.75
"80",3213141,2,978.375
"81",3213150,1,2794.25
"82",3213150,2,2872.5
"83",3213160,1,2377.375
"84",3213160,2,2977.875
"85",3213170,1,2959.6875
"86",3213170,2,916.25
"87",3213171,1,3483.5
"88",3213171,2,1743.9375
"89",3213180,1,5233.6875
"90",3213180,2,3303.75
"91",3213190,1,939.5625
"92",3213190,2,1129.6875
"93",3213191,1,2337.25
"94",3213191,2,888.4375
"95",3213200,1,232.5625
"96",3213200,2,2094.625
"97",3213201,1,1427.4375
"98",3213201,2,2996.9375
"99",3213210,1,1286.9375
"100",3213210,2,1325
"101",3213220,1,2430.875
"102",3213220,2,2642.4375
"103",3215010,1,2007.9375
"104",3215010,2,804.1875
"105",3215011,1,1125.5625
"106",3215011,2,673.5
"107",3215020,1,572.8125
"108",3215020,2,521.5
"109",3215031,1,205.25
"110",3215031,2,765.9375
"111",3215032,1,1740.0625
"112",3215032,2,801.6875
"113",3215040,1,843.3125
"114",3215040,2,1549.25
"115",3215050,1,68.5625
"116",3215050,2,247.25
"117",3215051,1,964.6875
"118",3215051,2,745.25
"119",3215060,1,2601.8125
"120",3215060,2,812.25
"121",3215070,1,2916
"122",3215070,2,944.625
"123",3215071,1,3330
"124",3215071,2,921.4375
"125",3215072,1,759.1875
"126",3215072,2,611.9375
"127",3215081,1,2239
"128",3215081,2,2685.0625
"129",3215082,1,2583.5
"130",3215082,2,2733.75
"131",3215090,1,3118.1875
"132",3215090,2,825.8125
"133",3215100,1,3505.5
"134",3215100,2,544.75
"135",3215111,1,1577.375
"136",3215111,2,781.0625
"137",3215112,1,767.5
"138",3215112,2,542.6875
"139",3215113,1,1374.0625
"140",3215113,2,818.375
"141",3215120,1,3040.1875
"142",3215120,2,388.5625
"143",3215130,1,4665.1875
"144",3215130,2,2404
"145",3215140,1,3694.4375
"146",3215140,2,673.375
"147",3215150,1,1857.9375
"148",3215150,2,557.625
"149",3215151,1,895.75
"150",3215151,2,2443
"151",3215160,1,1571.875
"152",3215160,2,3689
"153",3215161,1,3250.125
"154",3215161,2,1894.9375
"155",3215170,1,458.5
"156",3215170,2,4240.4375
"157",3215180,1,740.75
"158",3215180,2,4236.5625
"159",3215190,1,1173.0625
"160",3215190,2,3613
"161",3215200,1,1483.0625
"162",3215200,2,1472
