"","subdistrict","code","area_ha"
"1",3212010,1,1052
"2",3212010,2,3224.25
"3",3212011,1,3709
"4",3212011,2,3953
"5",3212020,1,3098.375
"6",3212020,2,6646.6875
"7",3212030,1,1233.25
"8",3212030,2,4780.1875
"9",3212040,1,859.4375
"10",3212040,2,3110.0625
"11",3212041,1,1441.25
"12",3212041,2,5459.9375
"13",3212050,1,960
"14",3212050,2,3594.625
"15",3212060,1,1807.1875
"16",3212060,2,1695.0625
"17",3212061,1,2180.375
"18",3212061,2,1396.625
"19",3212070,1,735.4375
"20",3212070,2,2176.75
"21",3212080,1,2182.5625
"22",3212080,2,229.625
"23",3212081,1,1679.5
"24",3212081,2,481
"25",3212090,1,3314.9375
"26",3212090,2,1194.25
"27",3212100,1,1507.6875
"28",3212100,2,494.0625
"29",3212101,1,1888.3125
"30",3212101,2,343.1875
"31",3212110,1,1563.75
"32",3212110,2,1984.625
"33",3212120,1,2600.9375
"34",3212120,2,1824.625
"35",3212130,1,739.4375
"36",3212130,2,1772.5625
"37",3212140,1,394.6875
"38",3212140,2,645.75
"39",3212150,1,883.75
"40",3212150,2,758.3125
"41",3212160,1,286.375
"42",3212160,2,1028.9375
"43",3212161,1,85.9375
"44",3212161,2,585.0625
"45",3212162,1,200.6875
"46",3212162,2,368.25
"47",3212170,1,569.5625
"48",3212170,2,1820.125
"49",3212171,1,959.75
"50",3212171,2,940
"51",3212180,1,1873.0625
"52",3212180,2,3021
"53",3212190,1,2118.6875
"54",3212190,2,3637.8125
"55",3212200,1,237.625
"56",3212200,2,3474
"57",3212210,1,557.3125
"58",3212210,2,5696.625
"59",3212220,1,128.4375
"60",3212220,2,3125.125
"61",3212221,1,170.6875
"62",3212221,2,2251.8125
"63",3213010,1,28.75
"64",3213010,2,767.9375
"65",3213011,1,39.25
"66",3213011,2,1315.25
"67",3213020,1,87.125
"68",3213020,2,408.625
"69",3213021,1,392.125
"70",3213021,2,431.1875
"71",3213030,1,540.1875
"72",3213030,2,609.375
"73",3213031,1,303.125
"74",3213031,2,311.9375
"75",3213040,1,452.5
"76",3213040,2,651.625
"77",3213050,1,590.1875
"78",3213050,2,1397.875
"79",3213060,1,496.0625
"80",3213060,2,1305
"81",3213070,1,137.1875
"82",3213070,2,1043.4375
"83",3213080,1,227.375
"84",3213080,2,2101
"85",3213081,1,5.5625
"86",3213081,2,504.5
"87",3213090,1,428.125
"88",3213090,2,1282.75
"89",3213100,1,2331.5625
"90",3213100,2,2845.625
"91",3213110,1,1432.6875
"92",3213110,2,5414.25
"93",3213120,1,613.6875
"94",3213120,2,695.0625
"95",3213130,1,283.5
"96",3213130,2,2294.4375
"97",3213140,1,372.375
"98",3213140,2,2156.625
"99",3213141,1,1420.1875
"100",3213141,2,1530.9375
"101",3213150,1,1730.5625
"102",3213150,2,3936.1875
"103",3213160,1,132
"104",3213160,2,5223.25
"105",3213170,1,21.5
"106",3213170,2,3854.4375
"107",3213171,1,575.6875
"108",3213171,2,4651.75
"109",3213180,1,345.875
"110",3213180,2,8191.5625
"111",3213190,1,184.4375
"112",3213190,2,1884.8125
"113",3213191,1,361.625
"114",3213191,2,2864.0625
"115",3213200,1,96.0625
"116",3213200,2,2231.125
"117",3213201,1,120.6875
"118",3213201,2,4303.6875
"119",3213210,1,279.625
"120",3213210,2,2332.3125
"121",3213220,1,489.125
"122",3213220,2,4584.1875
"123",3215010,1,1361.125
"124",3215010,2,1451
"125",3215011,1,274.5625
"126",3215011,2,1524.5
"127",3215020,1,160.75
"128",3215020,2,933.5625
"129",3215031,1,355.1875
"130",3215031,2,616
"131",3215032,1,1540.9375
"132",3215032,2,1000.8125
"133",3215040,1,647.4375
"134",3215040,2,1745.125
"135",3215050,1,25.0625
"136",3215050,2,290.75
"137",3215051,1,615.8125
"138",3215051,2,1094.125
"139",3215060,1,640.5625
"140",3215060,2,2773.5
"141",3215070,1,306.8125
"142",3215070,2,3553.8125
"143",3215071,1,382.6875
"144",3215071,2,3868.75
"145",3215072,1,149.4375
"146",3215072,2,1221.6875
"147",3215081,1,396.0625
"148",3215081,2,4528
"149",3215082,1,490.4375
"150",3215082,2,4826.8125
"151",3215090,1,1165.75
"152",3215090,2,2778.25
"153",3215100,1,2502.625
"154",3215100,2,1547.625
"155",3215111,1,1933.1875
"156",3215111,2,425.25
"157",3215112,1,495.4375
"158",3215112,2,814.75
"159",3215113,1,1133.375
"160",3215113,2,1059.0625
"161",3215120,1,2557.25
"162",3215120,2,871.5
"163",3215130,1,3080.3125
"164",3215130,2,3988.875
"165",3215140,1,306.0625
"166",3215140,2,4061.75
"167",3215150,1,499.3125
"168",3215150,2,1916.25
"169",3215151,1,335.375
"170",3215151,2,3003.375
"171",3215160,1,187.25
"172",3215160,2,5073.625
"173",3215161,1,1074
"174",3215161,2,4071.0625
"175",3215170,1,607.1875
"176",3215170,2,4091.75
"177",3215180,1,1504.9375
"178",3215180,2,3472.375
"179",3215190,1,1157.125
"180",3215190,2,3628.9375
"181",3215200,1,586.0625
"182",3215200,2,2369
