"","code","area_ha"
"1","1",4663
"2","2",10053
"3","3",5056
"4","4",26531
"5","59",10
"6","107",3
"7","123",2713
"8","187",8
"9","233",699
"10","235",8271
"11","249",20351
"12","251",230880
