"","code","area_ha"
"1","1",2890
"2","2",16432
"3","3",9781
"4","4",10970
"5","11",24
"6","27",2021
"7","43",110
"8","59",8781
"9","91",184
"10","107",325
"11","123",21255
"12","139",23
"13","155",466
"14","171",11
"15","187",1164
"16","203",2
"17","219",53
"18","233",155
"19","235",3553
"20","249",23729
"21","251",207309
