"","paddy_raster_df","Freq"
"1","101",40174.3125
"2","102",16459.4375
"3","103",3230.8125
"4","201",5711.1875
"5","202",114091
"6","203",27483.25
"7","301",1362.75
"8","302",2758.375
"9","303",13893.125
"10","304",29806.0625
"11","401",2540.625
"12","402",6869
"13","404",42484.75
