"","paddy_raster_df","Freq"
"1","101",7176.9375
"2","102",5430.75
"3","103",1954.6875
"4","104",12527.0625
"5","201",6803.5625
"6","202",86161.375
"7","203",14899.875
"8","204",4842.75
"9","301",2538.25
"10","302",597.125
"11","303",16468.5
"12","304",15780.875
"13","401",3553
"14","402",31688.4375
"15","403",1050.6875
"16","404",96619.75
