"","paddy_raster_df","Freq"
"1","101",68146
"2","102",19600.5
"3","103",8268.3125
"4","201",3268.5
"5","202",62422.1875
"6","203",24862.875
"7","301",3281.5
"8","302",4634.5625
"9","303",27320.6875
"10","304",17691.3125
"11","401",6541.25
"12","402",10582.375
"13","404",50369.125
