"","paddy_raster_df","Freq"
"1","101",44366.0625
"2","102",4646.6875
"3","103",2047
"4","104",7919.8125
"5","201",6319.5625
"6","202",92905.625
"7","203",19939.8125
"8","204",4866
"9","301",5079.25
"10","302",1304.375
"11","303",15280.5625
"12","304",11224.875
"13","401",31344.3125
"14","402",15886.6875
"15","403",3408.5625
"16","404",41538.9375
