"","code","area_ha"
"1","1",429
"2","2",23381
"3","3",44298
"4","4",29356
"5","27",100
"6","59",355
"7","91",2
"8","123",2108
"9","155",10
"10","187",27
"11","219",2
"12","235",235
"13","249",23939
"14","251",115786
