"","paddy_raster_df","Freq"
"1","101",27934.25
"2","102",16445.8125
"3","103",769.75
"4","201",5299.625
"5","202",127170.0625
"6","203",16116.9375
"7","301",1455.3125
"8","302",4120.5
"9","303",28050.5
"10","304",12687.375
"11","401",13538.75
"12","402",5420.3125
"13","404",28408.625
