"","code","area_ha"
"1","1",14697
"2","2",29299
"3","3",1767
"4","4",8007
"5","27",230
"6","59",2475
"7","91",24
"8","107",223
"9","123",17980
"10","155",23
"11","187",435
"12","219",6
"13","235",1766
"14","249",2119
"15","251",230187
