"","code","area_ha"
"1","1",4230
"2","2",9147
"3","3",5838
"4","4",39322
"5","11",31
"6","27",550
"7","43",122
"8","59",4302
"9","91",62
"10","107",146
"11","123",12858
"12","155",159
"13","171",6
"14","187",482
"15","219",12
"16","233",200
"17","235",1759
"18","249",19577
"19","251",210435
