"","code","area_ha"
"1","1",135
"2","2",4308
"3","3",1964
"4","4",1184
"5","11",4
"6","27",324
"7","43",79
"8","59",2921
"9","91",18
"10","107",351
"11","123",20223
"12","139",10
"13","155",168
"14","171",54
"15","187",1091
"16","203",1
"17","219",13
"18","233",106
"19","235",5358
"20","249",2622
"21","251",268304
