"","paddy_raster_df","Freq"
"1","101",6337.0625
"2","102",6311.125
"3","103",1930.25
"4","104",5568.625
"5","201",4700.875
"6","202",99052.25
"7","203",17765.0625
"8","204",4444
"9","301",6043.1875
"10","302",1596.125
"11","303",19567.6875
"12","304",15685
"13","401",18777.25
"14","402",19879.4375
"15","403",3708.625
"16","404",76715.75
