"","code","area_ha"
"1","1",1064
"2","2",28003
"3","3",7116
"4","4",8031
"5","11",138
"6","27",1162
"7","43",378
"8","59",4967
"9","75",18
"10","91",137
"11","107",326
"12","123",10283
"13","139",22
"14","155",354
"15","171",49
"16","187",737
"17","203",2
"18","219",39
"19","233",24
"20","235",3107
"21","249",23382
"22","251",219899
